text,label
"Niniejsze wersy to spowiedź, nie byle donos
Ty wiesz już o czym pewnie opowiem, bo byłeś obok
Otóż w zeszłej piosence dosłownie nie byłem sobą
Do drinka coś mi dokręcił ponownie ten typek z brodą
Nie boję się umierać, lecz boję się być miernotą
Znów śniłem że mam Bentleya, dwa Porsche i wille drogą
Nagrodę Grammy, dwa noble i Piłkę Złotą
Markotne panie, napomknę, że liczbę mnogą
A ty nie zrozumiałeś, więc uwierz ty mi na słowo
Pasażer, jak wspominałem, mi numer wycina zdrowo
On czasem jak zwierzę, a czasem myśli jak robot
Odczuwam w nim fascynację, choć jest to przepis na kłopot
Lecz tym razem przesadził już z tą pigułką
Co chciał osiągnąć - zostanie już łamigłówką
Wybitnie trzeźwe spojrzenie oblał mi wódką
Przysięgam, widzę stoika, gdy badam oczami lustro
<EOST>
Biały domek, czerwony dach...
”Tylko skąd ma sąsiad ten samochód?”
Złoty labrador, zielony kwiat..
”Jakiej wysokości śmieć ma dochód?”
Szare niebo, beżowy fiat...
”Pewnie ukradł, tak jak reszta osób”
Ślepe sumy, ślepe sumy, wszędzie ślepe sumy
Szykuj trumnę, mam objawy tej pieniężnej dżumy
<EOST>
Gdy ja i Maciej graliśmy za kafel pięćset
Miewałem kafel na koncie lecz chciałem o kafel więcej
Gdy zarobiłem ich dziesięć to chciałem już kafli pięćset
A w ogóle to chcę wykręcać te liczby co Maff i Merced
Trochę głupio przemieniać rapy na cyfry
Więc żeby nic nie zmarnować to miałem taki plan chytry
Że primo - muszę oszczędzać, secundo - spłacić mam grzywny
Wyremontować kuchnię i stać się charytatywny
Co za banda dzikich bredni? 
Fifi Owsiak, stówę nadał Wikipedii
Bym zapomniał, stówa dla mieściny w Kenii
Miał być spust hojności, wyszedł jeden lichy plemnik
Bo mnie pasażer odsuwa od rozdawania
Poucza mnie grosz do grosza, podpuszcza i mnie pogania
Nie wiedzieć czemu wciąż słucham się tego drania
Starając się całym sercem by dukat mnie nie pochłaniał
<EOST>
Biały domek, czerwony dach...
”Tylko skąd ma sąsiad ten samochód?”
Złoty labrador, zielony kwiat..
”Jakiej wysokości śmieć ma dochód?”
Szare niebo, beżowy fiat...
”Pewnie ukradł, tak jak reszta osób”
Ślepe sumy, ślepe sumy, wszędzie ślepe sumy
Szykuj trumnę, mam objawy tej pieniężnej dżumy
<EOST>
Już miesiąc jestem w marmurowym letnisku
Szukam tekstów na LP, piszę sobie o wszystkim:
O zakochaniu i seksie, trochę o nocnej scysji
O draniu, lateksie, słabym barmanie i mocnym whisky
O czasie i przemijaniu i wizji apokalipsy
Mówię to panom, paniom lecz ganią ”Na Boga, idź z tym!”
To moje zdanie, nie zsyłaj Taco na czystki
Lecz nie mów o swoim Bogu, 
Twój zbawca dawno nas wykpił
Czarną barwą paszkwil na technologię
Na ”Wosku” cię wynudziłem zwrotkami o biodrach kobiet
I mi nie powiesz, że nie jest dziwny ten człowiek
Co pisze o prawie wszystkim lecz prawie nigdy o sobie
Pisali fani bo chcieli mnie znać prywatnie
Interesują te fakty ich, chcieliby znać biografię
Lecz fakty są nudne, trudno już, chcecie no to je sprawdźcie
Bo macha do mnie pasażer, już czas jest na mą terapię
Terapię, na mą terapi<EOST>ę",0
"Kolejny raz pokochałaś z całych sił
Uwierzyć chcesz w każde słowo, znowu nic
Znów jesteś najpiękniejsza, już nie pamiętasz łez
To ta miłość, biją serca dwa

<RBEG>Ref.:
Serca dwa, dusze dwie
Znalazły siebie w szarej życia mgle
Serca dwa, dusze dwie
Będą naszym drogowskazem
Już na zawsze razem (2 x)

Czekałaś, bo czułaś serca swego pół
Każdego dnia, gdu budziłaś się ze snu
Już zabliźnione rany, od dzisiaj szczęście zna
To ta miłość, biją serca dwa

<RBEG>Ref.:
Serca dwa, dusze dwie
Znalazły siebie w szarej życia mgle
Serca dwa, dusze dwie
Będą naszym drogowskazem
Już na zawsze razem (2 <REND><REND>x<EOST>)",1
"You are a hero, you are a god, 
The crowd is always with you, 
Waiting for your nod. 
The morning papers always 
Have something you to say, 
The stakes are very high 
In the game you want to play. 

You touch the button 
With your trembling hand; 
The castles you are building 
Are made of sand. 

You walk on water, 
You play with fire; 
You'll lose the game you're playing, 
Unless the stakes go higher. 
You know exactly when 
Things could go too far, 
But no one seems to wonder 
Who you really are. 

You touch the button 
With your trembling hand; 
The castles you are building 
Are made of sand. 

They're made of sand/ 2x 

Records that you play 
Go on without you; 
Things are moving fast, 
What can you do ? 
Give the wheel another spin 
In your tower 
Make it look like things are still 
In your power. 

You touch the button... 

They're made of sand./2x 

You touch the button... /2x 

Are made of sand. 
They're made of sand./x<EOST>3",0
"Karolinka, Karolina
Wielkie szczęście, mały skrzat
Karolinka, Karolina
Moja córka i mój skarb
Karolinka, Karolina
Ma zaledwie parę lat
Karolinka, Karolina
Mój największy skarb

Kiedy tatuś w dalekiej podróży
Kiedy wieczór i pora już spać
Kołysankę laleczki powtórzą
Będą nucić i będą tak grać

A gdy uśniesz, zobaczysz tatusia
A ja ciebie zobaczę we śnie
I opowiesz mi wszystko, gdy wrócę
W kołysance dla ciebie i mnie

Karolinka, Karolina
Wielkie szczęście, mały skrzat
Karolinka, Karolina
Moja córka i mój skarb
Karolinka, Karolina
Ma zaledwie parę lat
Karolinka, Karolina
Mój największy skarb

Kołysankę tę śpiewam dla ciebie
Kołysankę utkaną ze snu
W kołysance jest Śpiąca Królewna
Kołysanka niewiele ma słów

Karolinka, Karolina
Wielkie szczęście, mały skrzat
Karolinka, Karolina
Moja córka i mój skarb
Karolinka, Karolina
Ma zaledwie parę lat
Karolinka, Karolina
Mój największy skarb (x2<EOST>)",0
"1.Gdy nadchodzi dzień grudniowy
Fa-la-la-la-la, la-la-la-la
Wtedy wyżej wznieśmy głowy
Fa-la-la-la-la, la-la-la-la
I niech każdy się raduje
Fa-la-la, la-la-la, la-la-la
Pierwszej gwiadki wypatruje
Fa-la-la-la-la, la-la-la-la
<EOST>
2.Patrz na niebo, patrz uważnie
Fa-la-la-la-la, la-la-la-la
Gdy zaświeci gwiazdka dla nas
Fa-la-la-la-la, la-la-la-la
Niechaj zgasną wszelkie baśnie
Fa-la-la, la-la-la, la-la-la
Zanim pierwsza gwiazdka zgaśnie
Fa-la-la-la-la, la-la-la-la
<EOST>
3.Dzisiaj każdy chce być dobry
Fa-la-la-la-la, la-la-la-la
Każdy chce zakończyć spory
Fa-la-la-la-la, la-la-la-la
A więc śpiewaj razem z nami
Fa-la-la, la-la-la, la-la-la
Niech się niesie pod gwiazdami
Fa-la-la-la-la, la-la-la-la
<EOST>
4.Gdy nadchodzi dzień grudniowy
Fa-la-la-la-la, la-la-la-la
Wtedy wyżej wznieśmy głowy
Fa-la-la-la-la, la-la-la-la
I niech każdy się raduje
Fa-la-la, la-la-la, la-la-la
Pierwszej gwiazdki wypatruje
Fa-la-la-la-la, la-la-la-l<EOST>a",0
"Rozpędzone konie, szybkie niby wiatr
Dokąd w mojej głowie cwałujecie od lat?
Whisky i kobiety - gdzie jesteście, gdzie?
Nigdy was nie dosyć póki żyć mi się chce
Chciwi politycy, wszystko chcecie mieć
Żadną obietnicą nie złowicie mnie w sieć
Konie moje, konie - mały dla was świat
Skoro wciąż przed siebie tak biegniecie od lat

Konie w mojej głowie
Dokąd tak biegniecie od lat?
Konie w mojej głowie
Dokąd tak biegniecie od lat?

Diabły i anioły - nie starajcie się
Bić o moją duszę - pójdzie tam dokąd chce
Konie moje, konie - mały dla was świat
Skoro wciąż biegniecie, tak biegniecie od lat

Konie w mojej głowie
Dokąd tak biegniecie od lat ?
Konie w mojej głowie
Dokąd tak biegniecie od lat ?
<EOST>

Konie w mojej głowie
Dokąd tak biegniecie od lat ?
Konie w mojej głowie
Dokąd tak biegniecie od lat ?
Konie w mojej głowie
Dokąd tak biegniecie od lat ?
Konie w mojej głowie
Dokąd tak biegniecie od lat <EOST>?",0
"1.Wiatr cichutko puka do okna jak by chciał do środka się dostać
jesteś przy mnie słyszę twój oddech tak spokojnie teraz śpisz
deszcz wygrywa serenadę swoją kroplami o szyby cicho dzwoniąc
chce cię dotknąć lecz cofam swą rękę bojąc się by nie zbudzić cię ze snu

<RBEG>Ref:Tyle szczęścia w jednym geście w jednym słowie w tym
spojrzeniu co tak wiele mi odpowie o tym co się dzieje z nam gdy jesteśmy całkiem sami kiedy mówisz że kochasz mnie x2

2.Wiatr cichutko do snu nam powiewa drzewa szumią a dusza ma śpiewa jesteś przy mnie słyszę twój oddech tak spokojnie teraz śpisz milknie cicho deszczowa muzyka słońca promień nas lekko
dotyka pytasz cicho czy cię jeszcze kocham choć i tak odpowiedź znasz

<RBEG>Ref:Tyle szczęścia w jednym geście w jednym słowie w tym
spojrzeniu co tak wiele mi odpowie o tym co się dzieje z nam gdy jesteśmy całkiem sami kiedy mówisz że kochasz mnie <REND><REND>x<EOST>2",1
"Krótka historia wersów sześć zapożyczona z młodych lat 
Wielkiej przygody mała część której zazdrościł świat 
Prawie jak w bajce było im lecz coś popsuło się 
Chłopak odjechał nie mówiąc nic ,a ona nie wie gdzie 

<RBEG>Ref: Dziewczyna znowu zapłakana / x2 
Młode gorące serce ma nieszczęśliwie zakochana 

Może powróci może nie może zapomniał lecz 
Dziewczyna o nim myśli wciąż nie chce innego mieć 
Zostały tylko zdjęcia dwa ,ostanie listy trzy 
nie uleczony w sercu ból w oczach tęsknoty łzy 

<RBEG>Ref: Dziewczyna znowu zapłakana / x2 
Młode gorące serce ma nieszczęśliwie zakochana / <REND><REND>x<EOST>2",1
"Marchewkowe pole rośnie wokół mnie 
W marchewkowym polu jak warzywo tkwię 
Głową na dół zakopany niczym struś 
Chcesz mnie spotkać, głowę obok w ziemię wpuść 

Wszystko się może zdarzyć 
Wszystko się może zdarzyć 

Marchewkowe o ogrodzie miewam sny 
W marchewkowym stanie jest najlepiej mi 
Rosnę sobie dołem głowa górą nać 
Kto mi powie co się jeszcze może stać 

Wszystko się może zdarzyć 
Wszystko się może zdarzyć 

Wszystko się może zdarzyć 
Wszystko się może zdarzy<EOST>ć",0
"I never meant to cause you any sorrow
I never meant to cause you any pain
I only wanted to one time to see you laughing
I only wanted to see you
Laughing in the purple rain
<EOST>
Honey, I know, I know
The times are changing
It's time we all reach
For something new, hmm, hm
<EOST>
U say u want a leader
But u can't seem to make up your mind
I think u better close it
And let me guide you to the purple rain
<EOST>
Purple rain, purple rain
I only wanna see you
Laughing in the purple rai<EOST>n",0
"Paryż wita cię zapachem.
Słodką wonią barwnych kwiatów.
Wiosna budzi swym oddechem.
Wszystko co wspominać chcę.
Cichy hotel lampka wina.
Tu jest klimat jak z romansu. 
Smak miłości tu poczujesz.
Jak za dawnych swoich lat.

Paryż nocą to marzenie
Dla kochanków to spełnienie
Paryż nocą miastem zakochanych par x4

Odnajdziemy swoją miłość.
Zagubioną z dawnych czasów.
Wyczekane pocałunki.
Dreszcz emocji tuli mnie.
Wtedy znów się zatracimy.
Tylko my w księżyca blasku.
Paryż miłość jak marzenie.
Nigdy już nie skończy się.

Paryż nocą to marzenie
Dla kochanków to spełnienie
Paryż nocą miastem zakochanych par x<EOST>4",1
"Metal długie włosy ma,
A kiedy disco gra
Hip-hop krok w kolanach ma.
A disco gra.
Wszyscy bawią się, bawią i bawią.
I tańczą, śmieją.
A disco gra.
Wszystkim wkoło wesoło wesoło
Kiedy disco gra.
Metal ambitny,
A hip hop prawdziwy.
Disco gra.
Moja muzyka jest lepsza niż twoja,
A disco dalej gra.
<EOST>
Muzyczne trendy jak pogoda zmienne,
A disco dalej trwa.
Metal, punkowiec, emo czy ziomal -
On każdy disco zna<EOST>.",1
"1. W mieście seksem powietrze drży
W klubie jazz, w oparach flirt
Świat wiruje, a ja z nim
Instynkt łowcy mam we krwi
<EOST>
Wstaję w dzień i kaca mam
Laski w łóżku - zwykły stan
Znów do pracy spóźnię się
Bo i tak wyleją mnie
<EOST>
<RBEG>Refren: 
Przez dziewczyny nie radzę sobie, nie radzę /x2<REND>
<EOST>
2. Parę lat ten stan już trwa
Nocne życie, kobiety i ja
Wyłączony mam chyba mózg
Gdzie moje marzenia? Gdzie miłość po grób?
<EOST>
Znowu w dzień światłowstręt mam
Melanż w domu toczy się sam
Nie rozpieszcza życie mnie
Lecz nie umiem zmienić się
<EOST>

<RBEG>Refren:
 Przez dziewczyny nie radzę sobie, nie radzę /<REND>x<EOST>2",0
"Where is my mind?
Where is my free time?
Voices in my head
Do i had another plan?
<EOST>
Beautiful girls, beautiful girls
They are breakin' me down
Should I worry about?
<EOST>
And why I'm afraid of lovin'?
And this is showin' my nature
<EOST>
Lord
I'm kicking of love
Feel like I'm shaken
But there's nothing before me
<EOST>
Is it right with me, lord?
That I wanna to go
Feel like I'm leisure
Please love me, just see you
<EOST>
Stay with me, lord
Stay with me, please, lord
There's noone I can trust
Sometimes I'm worried about
<EOST>
I'm trying hard
I'm trying so hard
And then when I wanna say
I can leave this way
<EOST>
And why I'm afraid of lovin'?
And this is showin' my nature
<EOST>
Lord
I'm kicking of love
Feel like I'm shaken
But there's nothing before me
<EOST>
What isn't right with me, lord?
That I wanna to go
Feel like I'm leisure
Please love me just stay, oh
<EOST>
I used to had something
Used to had something
Used to had
<EOST>
I used to had something
Used to had something
What do I had now
<EOST>
Lord
I'm kicking of love
Feel like I'm shaken
But there's nothing before me
<EOST>
Is it right with me, lord?
That I wanna to go
Feel like I'm leisure
Please love me just stay, her<EOST>e",0
"1.Co dzień wstaję rano,
gdy na dworze jeszcze ciemno jest .
Głowa pęka mi, bo 
jeszcze chciałaby spać,
lecz nie może być tak,
ponieważ
<EOST>
<RBEG>Ref:Może dzień przyniesie mi,
ciekawy świat otworzy się.
Szybko wstań bo może dziś 
najwspanialszy sen spełni się.<REND>
<EOST>
2.Jutro jest wielki bal
przecież tak bardzo na nim chciałabyś być.
Przygotuj dobrze się,
wodze puść, niech biegną w dal
wyobraźni barwny ślad skosztować.
<EOST>
<RBEG>Ref:Może dzień przyniesie mi,
ciekawy świat otworzy się.
Szybko wstań bo może dziś 
najwspanialszy sen spełni się.<REND>
<EOST>
3.Jutro jest wielki bal
przecież tak bardzo na nim chciałabyś być.
Przygotuj dobrze się,
wodze puść, niech biegną w dal
wyobraźni barwny ślad skosztować.
<EOST>
<RBEG>Ref:Może dzień przyniesie mi,
ciekawy świat otworzy się.
Szybko wstań bo może dziś 
najwspanialszy sen spełni si<REND>ę<EOST>.",1
"Czy chcesz pozostać tu,
gdzie wśród łąk i pól
dwie drogi?
Obie dobrze znasz
z tamtych dobrych lat
miłości (to byłaś ty).
<EOST>
Ty bądź radością mą,
daj obeschnąć łzom
na skroni.
Kilka ciepłych słów,
dotyk twoich ust
tej nocy (u-u-u-u).
<EOST>
Czy to jesteś ty (czy to ty),
czy to nie ty (to nie ty)?
Kto z nas (czu, czu, czuła)
winę tutaj ma (winę tu ma)?
<EOST>
Ty bądź radością mą,
daj obeschnąć łzom
na skroni.
Kilka ciepłych słów,
dotyk twoich ust
tej nocy (u-u-u-u).
<EOST>
Czy to jesteś ty (czy to jesteś ty),
czy to nie ty (to nie ty)?
Kto z nas (czu, czu, czuła)
winę tutaj ma (winę tu ma)?
<EOST>
Gdzieś takie miejsca są,
gdzie wśród pól i łąk
dwie drogi.
Którą ja mam iść?
Tylko jedną z nich:
miłości!
<EOST>
Oh, yeah<EOST>!",0
"Ktoś łapie mnie i zaciska palce.
Na gardle tak, że aż tracę dech.
Zabijam go, po morderczej walce.
Budzę się i...
Gdzie, już jestem wiem.

<RBEG>Refren.
Fabryka małp.
Fabryka psów.
Rezerwat dzikich stworzeń.
Zajadłych tak.
Że nawet Bóg.
I Bóg im nie pomoże.

Miliony kłów.
Łap, w pazury zbrojnych.
Gotowych do, walk o byle co.
Dokoła wre, stan totalnej wojny.
Zabijać się, to jedyny sport.

<RBEG>Refren.

Gdzie spojrzę, dookoła dżungla./2
Dżungla./2

Otwieram drzwi, i..
Znów dzień jak co dzień.
Donośny huk, 100 i więcej dział.
Coś dzieje się, wciąż na bliskim wschodzie.
Za progiem znów, mój normalny świat.

<RBEG>Refren.<REND><REND><REND>/<EOST>2",0
"Bo tak już mam x4
(tak już już tak)
Ja nie chcę grać
Woda ognień noc i dzień
dobro zło śmiechu łzy x2
I Nie zmieni mnie już nic 
<EOST>

<RBEG>Ref.
Bo tak już mam
Być chcę wciąż ten sam 
Ja nie chcę grać
Strony jasne, ciemne mam 
Woda ognień noc i dzień
Piekło niebo we mnie jest
Dobro zło śmiechu łzy
i nie zmieni mnie już nic 

Bo tak już mam
Być chce wciąż ten sam
Znam ból spełniam sny
Daje szczęście potem łzy
Piekło niebo noc i dzień
Woda ogień we mnie jest
Anioł dobry zły
I nie zmieni mnie już nic<REND>
<EOST>

Czasem jestem jak nie gasnący pożar
Czasem zimny głaz który trudno rozgrzać
Umiem ranić wiem co znaczy tez zranionym być
Jesli kocham to tylko całym sercem
Gdy ktoś zdradzi mnie to oddaje więcej
Każdą chwilą mocno żyje nawet jeśli źle oceniasz mnie 
<EOST>

<RBEG>Ref.
Bo tak już mam
Być chcę wciąż ten sam 
Ja nie chcę grać
Strony jasne, ciemne mam 
Woda ognień noc i dzień
Piekło niebo we mnie jest
Dobro zło śmiechu łzy
i nie zmieni mnie już nic 

Bo tak już mam
Być chce wciąż ten sam
Znam ból spełniam sny
Daje szczęście potem łzy
Piekło niebo noc i dzień
Woda ogień we mnie jest
Anioł dobry zły
I nie zmieni mnie już nic<REND>
<EOST>

Żyje tak jak chce, tak jak każdy marzy
Ciągle muszę biedz, szukać nowych wrażeń
Jednostajność to nie dla mnie, nie zatrzymam sie
Już nie jeden raz los mi wszystko zabrał
I nie jeden raz cios ktoś bliski zadał
Zawsze wstaje nic nie złamie tego co głęboko we mnie jest 
<EOST>

<RBEG>Ref.
Bo tak już mam
Być chcę wciąż ten sam 
Ja nie chcę grać
Strony jasne, ciemne mam 
Woda ognień noc i dzień
Piekło niebo we mnie jest
Dobro zło śmiechu łzy
i nie zmieni mnie już nic 

Bo tak już mam
Być chce wciąż ten sam
Znam ból spełniam sny
Daje szczęście potem łzy
Piekło niebo noc i dzień
Woda ogień we mnie jest
Anioł dobry zły
I nie zmieni mnie już n<REND>i<EOST>c",1
"Mam w sercu dobro i zło,
Kocham, bo nienawidzę,
Niosę światło i cień,
Radość i łzy, noc i dzień<EOST>.",0
"Wrzuceni są w świat
I wrzuceni są w siebie
Oo, Wszyscy pod niebem
<EOST>
Czy będziesz żył tak jak pan
Lub gdzieś pod płotem i sam
Oo, Tego nie wiesz
<EOST>
Czy będziesz żyć pośród gór
Lub może miast wielkich mur zasłoni je
Wrzuceni w siebie
<EOST>
Jak wielki pożar jest świat
Co wiecznie trawić się ma
Od nieba aż po ziemię
<EOST>
Więc przez płonący las przeprowadź mnie
Niech z nieba spadnie na mnie wielki deszcz
Więc przez płonący las przeprowadź mnie
Jak wielka rzeka wpłyń, uratuj mnie
<EOST>
I wciąż poznają ten świat
Poznają gwiazdy i ziemię
Oo, Wszyscy pod niebem
<EOST>
Czy poznasz świat lejąc łzy
Czy w zgodzie z nim będziesz żyć
Zależy to tylko od ciebie
<EOST>
Czy będziesz stąpać po dnie
Lub z głową w chmurach we śnie
Aa, Wrzuceni w siebie
<EOST>
Choć wiecznie płonie ten świat
To w sercu wierzę, że ja
Aa, Już się nie zmienię
<EOST>
Więc przez płonący las przeprowadź mnie
Niech z nieba spadnie na mnie wielki deszcz
Więc przez płonący las przeprowadź mnie
Jak wielka rzeka wpłyń, uratuj mnie
<EOST>
Więc przez płonący las przeprowadź mnie
Niech z nieba spadnie na mnie wielki deszcz
Więc przez płonący las przeprowadź mnie
Jak wielka rzeka wpłyń, uratuj mnie
<EOST>
Wody mi daj, wody mi daj
Wody mi daj, wody mi daj
Wody mi daj, wody mi daj
Wody mi daj, wody mi daj x6
<EOST>
Więc przez płonący las przeprowadź mnie
Niech z nieba spadnie na mnie wielki deszcz
Więc przez płonący las przeprowadź mnie
Jak wielka rzeka wpłyń, uratuj mnie 
<EOST>
Więc przez płonący las przeprowadź mnie
Niech z nieba spadnie na mnie wielki deszcz
Więc przez płonący las przeprowadź mnie
Jak wielka rzeka wpłyń, uratuj mni<EOST>e",0
